"scenario_id","rep","seed","n","pkg_version","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","config_version","error"
"G_ph_k0.0_m0.4",118,1475942483,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.359,0.641,30.0541255055891,1,3.937206,0.81453398449273,0.824707170451623,-0.0101731859588928,1,0.783812202962072,0.861625022794113,0.0778128198320414,"","green",0,0.542514958773472,0.0192695331989072,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",119,1982894598,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.368,0.632,30.0895613067658,1,3.888051,0.810930563928632,0.82668799822166,-0.0157574342930282,1,0.777659956077008,0.859257451748982,0.0815974956719739,"","green",0,0.520795096391317,0.0186666881934576,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",120,342363087,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.361,0.639,27.3703243116653,1,4.146491,0.812651794305604,0.816328130957521,-0.00367633665191613,1,0.781210424857656,0.860474227450417,0.0792638025927611,"","green",0,0.546494208025626,0.0547431497984714,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",121,849315202,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.365,0.635,28.0834435266064,1,4.514667,0.809406258309024,0.801800124453732,0.00760613385529263,1,0.776581053351924,0.858415099969985,0.0818340466180606,"","green",0,0.506108817639015,0.0115312567732587,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",122,1356267317,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.359,0.641,29.9775293208842,1,4.036311,0.813022240094215,0.820728350052487,-0.0077061099582727,1,0.779920397866442,0.861139990889545,0.0812195930231029,"","green",0,0.539567151344599,0.0196350844376134,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",123,1863219432,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.37,0.63,45477.3301459564,1,4.168928,0.808305532116446,0.815435058824946,-0.00712952670849942,1,0.774111742022495,0.857652318730136,0.0835405767076408,"","green",0,0.528272291730432,0.0120925204559722,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",124,222687900,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.37,0.63,28.0805699879205,1,4.6675655,0.809082369329334,0.795845464011694,0.0132369053176404,1,0.775713174301608,0.857900293808108,0.082187119506499,"","green",0,0.487840249632315,0.0153517879370302,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",125,729640015,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.373,0.627,53674.7449830613,1,4.447023,0.809276284218805,0.804449178405958,0.00482710581284651,1,0.77550416994894,0.857899454574785,0.0823952846258446,"","green",0,0.525988963633043,0.0177233798873385,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",126,1236592130,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.357,0.643,31.1627216310299,1,4.420886,0.816184061821167,0.805475164357553,0.0107088974636137,1,0.784839233131258,0.862780656050582,0.0779414229193242,"","green",0,0.506265913636117,0.0151651904128142,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",127,1743544245,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.368,0.632,26.7400808064113,1,4.30015,0.810625603907044,0.810232102438345,0.000393501468699653,1,0.776830131971523,0.859205438089299,0.082375306117776,"","green",0,0.525227498449326,0.0114347362208713,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
